Date,Price
02/27/17,23925.05
02/24/17,23965.7
02/23/17,24114.86
02/22/17,24201.96
02/21/17,23963.63
02/20/17,24146.08
02/17/17,24033.74
02/16/17,24107.7
02/15/17,23994.87
02/14/17,23703.01
02/13/17,23710.98
2002/10/17,23574.98
2002/9/17,23525.14
2002/8/17,23485.13
2002/7/17,23331.57
2002/6/17,23348.24
2002/3/17,23129.21
2002/2/17,23184.52
2002/1/17,23318.39
01/27/17,23360.78
01/26/17,23374.17
01/25/17,23049.12
01/24/17,22949.86
01/23/17,22898.52
01/20/17,22885.91
01/19/17,23049.96
01/18/17,23098.26
01/17/17,22840.97
01/16/17,22718.15
01/13/17,22937.38
2001/12/17,22829.02
2001/11/17,22935.35
2001/10/17,22744.85
2001/9/17,22558.69
2001/6/17,22503.01
2001/5/17,22456.69
2001/4/17,22134.47
2001/3/17,22150.4
12/30/16,22000.56
12/29/16,21790.91
12/28/16,21754.74
12/23/16,21574.76
12/22/16,21636.2
12/21/16,21809.8
12/20/16,21729.06
12/19/16,21832.68
12/16/16,22020.75
12/15/16,22059.4
12/14/16,22456.62
12/13/16,22446.7
2012/12/16,22433.02
2012/9/16,22760.98
2012/8/16,22861.84
2012/7/16,22800.92
2012/6/16,22675.15
2012/5/16,22505.55
2012/2/16,22564.82
2012/1/16,22878.23
11/30/16,22789.77
11/29/16,22737.07
11/28/16,22830.57
11/25/16,22723.45
11/24/16,22608.49
11/23/16,22676.69
11/22/16,22678.07
11/21/16,22357.78
11/18/16,22344.21
11/17/16,22262.88
11/16/16,22280.53
11/15/16,22323.91
11/14/16,22222.22
2011/11/16,22531.09
2011/10/16,22839.11
2011/9/16,22415.19
2011/8/16,22909.47
2011/7/16,22801.4
2011/4/16,22642.62
2011/3/16,22683.51
2011/2/16,22810.5
2011/1/16,23147.07
10/31/16,22934.54
10/28/16,22954.81
10/27/16,23132.35
10/26/16,23325.43
10/25/16,23565.11
10/24/16,23604.08
10/20/16,23374.4
10/19/16,23304.97
10/18/16,23394.39
10/17/16,23037.54
10/14/16,23233.31
10/13/16,23031.3
2010/12/16,23407.05
2010/11/16,23549.52
2010/7/16,23851.82
2010/6/16,23952.5
2010/5/16,23788.31
2010/4/16,23689.44
2010/3/16,23584.43
09/30/16,23297.15
09/29/16,23739.47
09/28/16,23619.65
09/27/16,23571.9
09/26/16,23317.92
09/23/16,23686.48
09/22/16,23759.8
09/21/16,23669.9
09/20/16,23530.86
09/19/16,23550.45
09/15/16,23335.59
09/14/16,23190.64
09/13/16,23215.76
2009/12/16,23290.6
2009/9/16,24099.7
2009/8/16,23919.34
2009/7/16,23741.81
2009/6/16,23787.68
2009/5/16,23649.55
2009/2/16,23266.7
2009/1/16,23162.34
08/31/16,22976.88
08/30/16,23016.11
08/29/16,22821.34
08/26/16,22909.54
08/25/16,22814.95
08/24/16,22820.78
08/23/16,22998.93
08/22/16,22997.91
08/19/16,22937.22
08/18/16,23023.16
08/17/16,22799.78
08/16/16,22910.84
08/15/16,22932.51
2008/12/16,22766.91
2008/11/16,22580.55
2008/10/16,22492.43
2008/9/16,22465.61
2008/8/16,22494.76
2008/5/16,22146.09
2008/4/16,21832.23
2008/3/16,21739.12
2008/1/16,22129.14
07/29/16,21891.37
07/28/16,22174.34
07/27/16,22218.99
07/26/16,22129.73
07/25/16,21993.44
07/22/16,21964.27
07/21/16,22000.49
07/20/16,21882.48
07/19/16,21673.2
07/18/16,21803.18
07/15/16,21659.25
07/14/16,21561.06
07/13/16,21322.37
2007/12/16,21224.74
2007/11/16,20880.5
2007/8/16,20564.17
2007/7/16,20706.92
2007/6/16,20495.29
2007/5/16,20750.72
2007/4/16,21059.2
06/30/16,20794.37
06/29/16,20436.12
06/28/16,20172.46
06/27/16,20227.3
06/24/16,20259.13
06/23/16,20868.34
06/22/16,20795.12
06/21/16,20668.44
06/20/16,20510.2
06/17/16,20169.98
06/16/16,20038.42
06/15/16,20467.52
06/14/16,20387.53
06/13/16,20512.99
2006/10/16,21042.64
2006/8/16,21297.88
2006/7/16,21328.24
2006/6/16,21030.22
2006/3/16,20947.24
2006/2/16,20859.22
2006/1/16,20760.98
05/31/16,20815.09
05/30/16,20629.39
05/27/16,20576.77
05/26/16,20397.11
05/25/16,20368.05
05/24/16,19830.43
05/23/16,19809.03
05/20/16,19852.2
05/19/16,19694.33
05/18/16,19826.41
05/17/16,20118.8
05/16/16,19883.95
05/13/16,19719.29
2005/12/16,19915.46
2005/11/16,20055.3
2005/10/16,20242.7
2005/9/16,20156.8
2005/6/16,20109.87
2005/5/16,20449.82
2005/4/16,20525.83
2005/3/16,20676.94
04/29/16,21067.05
04/28/16,21388.03
04/27/16,21361.6
04/26/16,21407.27
04/25/16,21304.44
04/22/16,21467.04
04/21/16,21622.25
04/20/16,21236.31
04/19/16,21436.21
04/18/16,21161.5
04/15/16,21316.47
04/14/16,21337.81
04/13/16,21158.71
2004/12/16,20504.44
2004/11/16,20440.81
2004/8/16,20370.4
2004/7/16,20266.05
2004/6/16,20206.67
2004/5/16,20177
2004/1/16,20498.92
03/31/16,20776.7
03/30/16,20803.39
03/29/16,20366.3
03/24/16,20345.61
03/23/16,20615.23
03/22/16,20666.75
03/21/16,20684.15
03/18/16,20671.63
03/17/16,20503.81
03/16/16,20257.7
03/15/16,20288.77
03/14/16,20435.34
2003/11/16,20199.6
2003/10/16,19984.42
2003/9/16,19996.26
2003/8/16,20011.58
2003/7/16,20159.72
2003/4/16,20176.7
2003/3/16,19941.76
2003/2/16,20003.49
2003/1/16,19407.46
02/29/16,19111.93
02/26/16,19364.15
02/25/16,18888.75
02/24/16,19192.45
02/23/16,19414.78
02/22/16,19464.09
02/19/16,19285.5
02/18/16,19363.08
02/17/16,18924.57
02/16/16,19122.08
02/15/16,18918.14
2002/12/16,18319.58
2002/11/16,18545.8
2002/5/16,19288.17
2002/4/16,19183.09
2002/3/16,18991.59
2002/2/16,19446.84
2002/1/16,19595.5
01/29/16,19683.11
01/28/16,19195.83
01/27/16,19052.45
01/26/16,18860.8
01/25/16,19340.14
01/22/16,19080.51
01/21/16,18542.15
01/20/16,18886.3
01/19/16,19635.81
01/18/16,19237.45
01/15/16,19520.77
01/14/16,19817.41
01/13/16,19934.88
2001/12/16,19711.76
2001/11/16,19888.5
2001/8/16,20453.71
2001/7/16,20333.34
2001/6/16,20980.81
2001/5/16,21188.72
2001/4/16,21327.12
12/31/15,21914.4
12/30/15,21882.15
12/29/15,21999.62
12/28/15,21919.62
12/24/15,22138.13
12/23/15,22040.59
12/22/15,21830.02
12/21/15,21791.68
12/18/15,21755.56
12/17/15,21872.06
12/16/15,21701.21
12/15/15,21274.37
12/14/15,21309.85
2012/11/15,21464.05
2012/10/15,21704.61
2012/9/15,21803.76
2012/8/15,21905.13
2012/7/15,22203.22
2012/4/15,22235.89
2012/3/15,22417.01
2012/2/15,22479.69
2012/1/15,22381.35
11/30/15,21996.42
11/27/15,22068.32
11/26/15,22488.94
11/25/15,22498
11/24/15,22587.63
11/23/15,22665.9
11/20/15,22754.72
11/19/15,22500.22
11/18/15,22188.26
11/17/15,22264.25
11/16/15,22010.82
11/13/15,22396.14
2011/12/15,22888.92
2011/11/15,22352.17
2011/10/15,22401.7
2011/9/15,22726.77
2011/6/15,22867.33
2011/5/15,23051.04
2011/4/15,23053.57
2011/3/15,22568.43
2011/2/15,22370.04
10/30/15,22640.04
10/29/15,22819.94
10/28/15,22956.57
10/27/15,23142.73
10/26/15,23116.25
10/23/15,23151.94
10/22/15,22845.37
10/20/15,22989.22
10/19/15,23075.61
10/16/15,23067.37
10/15/15,22888.17
10/14/15,22439.91
10/13/15,22600.46
2010/12/15,22730.93
2010/9/15,22458.8
2010/8/15,22354.91
2010/7/15,22515.76
2010/6/15,21831.62
2010/5/15,21854.5
2010/2/15,21506.09
09/30/15,20846.3
09/29/15,20556.6
09/25/15,21186.32
09/24/15,21095.98
09/23/15,21302.91
09/22/15,21796.58
09/21/15,21756.93
09/18/15,21920.83
09/17/15,21854.63
09/16/15,21966.66
09/15/15,21455.23
09/14/15,21561.9
2009/11/15,21504.37
2009/10/15,21562.5
2009/9/15,22131.31
2009/8/15,21259.04
2009/7/15,20583.52
2009/4/15,20840.61
2009/2/15,20934.94
2009/1/15,21185.43
08/31/15,21670.58
08/28/15,21612.39
08/27/15,21838.54
08/26/15,21080.39
08/25/15,21404.96
08/24/15,21251.57
