Date,Price
05/26/00,1378.02 
05/25/00,1381.52 
05/24/00,1399.05 
05/23/00,1373.86 
05/22/00,1400.72 
05/19/00,1406.95 
05/18/00,1437.21 
05/17/00,1447.80 
05/16/00,1466.04 
05/15/00,1452.36 
05/12/00,1420.96 
05/11/00,1407.81 
05/10/00,1383.05 
05/09/00,1412.14 
05/08/00,1424.17 
05/05/00,1432.63 
05/04/00,1409.57 
05/03/00,1415.10 
05/02/00,1446.29 
05/01/00,1468.25 
04/28/00,1452.43 
04/27/00,1464.92 
04/26/00,1460.99 
04/25/00,1477.44 
04/24/00,1429.86 
04/20/00,1434.54 
04/19/00,1427.47 
04/18/00,1441.61 
04/17/00,1401.44 
04/14/00,1356.56 
04/13/00,1440.51 
04/12/00,1467.17 
04/11/00,1500.59 
04/10/00,1504.46 
04/07/00,1516.35 
04/06/00,1501.34 
04/05/00,1487.37 
04/04/00,1494.73 
04/03/00,1505.97 
03/31/00,1498.58 
03/30/00,1487.92 
03/29/00,1508.52 
03/28/00,1507.73 
03/27/00,1523.86 
03/24/00,1527.46 
03/23/00,1527.35 
03/22/00,1500.64 
03/21/00,1493.87 
03/20/00,1456.63 
03/17/00,1464.47 
03/16/00,1458.47 
03/15/00,1392.15 
03/14/00,1359.15 
03/13/00,1383.62 
03/10/00,1395.07 
03/09/00,1401.69 
03/08/00,1366.70 
03/07/00,1355.62 
03/06/00,1391.28 
03/03/00,1409.17 
03/02/00,1381.76 
03/01/00,1379.19 
02/29/00,1366.42 
02/28/00,1348.05 
02/25/00,1333.36 
02/24/00,1353.43 
02/23/00,1360.69 
02/22/00,1352.17 
02/18/00,1346.09 
02/17/00,1388.26 
02/16/00,1387.67 
02/15/00,1402.05 
02/14/00,1389.94 
02/11/00,1387.12 
02/10/00,1416.83 
02/09/00,1411.70 
02/08/00,1441.72 
02/07/00,1424.24 
02/04/00,1424.37 
02/03/00,1424.97 
02/02/00,1409.12 
02/01/00,1409.28 
01/31/00,1394.46 
01/28/00,1360.16 
01/27/00,1398.56 
01/26/00,1404.09 
01/25/00,1410.03 
01/24/00,1401.53 
01/21/00,1441.36 
01/20/00,1445.57 
01/19/00,1455.90 
01/18/00,1455.14 
01/14/00,1465.15 
01/13/00,1449.68 
01/12/00,1432.25 
01/11/00,1438.56 
01/10/00,1457.60 
01/07/00,1441.47 
01/06/00,1403.45 
01/05/00,1402.11 
01/04/00,1399.42 
01/03/00,1455.22 
